DEPTH	SP	GR	CALI	BitSize	LL8	ILM	ILD	RHOB	NPHI	DT	MudWgt	NPHI_pct	 Phixnd_chartbook 	 RhoMatrix 
4604.5	-48.938	48.381	10.0307	10	9.648	5.444	5.1998	2.0052	0.421278	40	10	42.1278	0.420444257	2.661885999
4605	-48.938	47.501	10.039	10	7.173	4.999	4.994	2.016	0.41277	40	10	41.277	0.419312115	2.677439488
4605.5	-48.0522	47.1485	10.1483	10	5.2107	4.4213	4.499	2.034	0.404012	40	10	40.4012	0.409159689	2.680799385
4606	-47.688	46.596	10.2	10	4.599	4.098	4.259	2.039	0.38742	40	10	38.742	0.407777746	2.685553387
4606.5	-47	50.9313	10.1327	10	4.0738	3.835	3.9288	2.046	0.373752	40	10	37.3752	0.399663352	2.675782527
4607	-47	52.778	10.036	10	3.578	3.74	3.688	2.046	0.37331	40	10	37.331	0.399568967	2.67553482
4607.5	-46.2608	53.9465	9.9907	10	3.317	3.7513	3.612	2.0478	0.40255	40	10	40.255	0.405934765	2.695447678
4608	-46	49.819	10.064	10	3.252	3.823	3.692	2.052	0.3981	40	10	39.81	0.405608084	2.701636857
4608.5	-44.6147	47.8308	10.136	10	3.5438	3.9982	3.683	2.063	0.40183	40	10	40.183	0.405000893	2.718489825
4609	-44.563	46.545	10.136	10	4.073	4.154	3.653	2.068	0.38408	40	10	38.408	0.396913549	2.705076683
4609.5	-44.49	48.0062	10.1393	10	6.2677	4.3127	3.1995	2.0548	0.384888	40	10	38.4888	0.398013882	2.686083087
4610	-44.75	48.107	10.166	10	7.696	4.176	2.582	2.034	0.38073	40	10	38.073	0.40716405	2.675478005
4610.5	-47.1042	47.6437	10.2597	10	5.5488	3.0805	1.8617	2.0185	0.376782	40	10	37.6782	0.414026004	2.6674757
4611	-48.25	47.442	10.198	10	3.868	2.143	1.42	2.006	0.39964	40	10	39.964	0.425496071	2.677012713
4611.5	-51.5005	46.1147	10.2837	10	2.6945	1.283	1.0002	2.012	0.39261	40	10	39.261	0.424052633	2.683478026
4612	-52.438	45.533	10.272	10	1.542	0.908	0.781	2.022	0.37341	40	10	37.341	0.407680544	2.656592462
4612.5	-52.9483	46.9772	10.1425	10	0.629	0.6368	0.5942	2.0617	0.367065	40	10	36.7065	0.38635105	2.66718267
4613	-53	48.693	10.085	10	0.409	0.521	0.515	2.1	0.38689	40	10	38.689	0.392699832	2.746632182
4613.5	-51.948	53.5118	10.0347	10	0.3618	0.4345	0.4325	2.1402	0.400523	40	10	40.0523	0.381943781	2.783018417
4614	-52.938	55.016	10.073	10	0.386	0.397	0.39	2.151	0.39094	40	10	39.094	0.381109061	2.798199042
4614.5	-52.6255	55.0788	10.0977	10	0.4698	0.3693	0.3553	2.1503	0.366628	40	10	36.6628	0.352832334	2.722917917
4615	-53.563	51.213	10.041	10	0.634	0.356	0.332	2.157	0.36517	40	10	36.517	0.351761564	2.73057286
4615.5	-55.6458	48.1068	10.0803	10	0.622	0.337	0.3065	2.1415	0.375703	40	10	37.5703	0.372213944	2.759004671
4616	-55.75	45.291	10.057	10	0.467	0.322	0.294	2.124	0.36632	40	10	36.632	0.365472306	2.713798751
4616.5	-56.7608	48.2103	10.1585	10	0.3313	0.3013	0.2837	2.1103	0.38816	40	10	38.816	0.391755659	2.76101011
4617	-55.875	51.137	10.156	10	0.298	0.288	0.277	2.122	0.37991	40	10	37.991	0.381631497	2.752736185
4617.5	-55.7088	53.248	10.1417	10	0.2515	0.2762	0.27	2.1275	0.378848	40	10	37.8848	0.37528639	2.744753666
4618	-55.188	52.908	10.115	10	0.199	0.272	0.265	2.13	0.37704	40	10	37.704	0.374103782	2.745640235
4618.5	-53.0833	52.6628	10.1007	10	0.1962	0.2702	0.2595	2.1133	0.37155	40	10	37.155	0.368980234	2.705813406
4619	-52.25	53.672	10.094	10	0.282	0.271	0.257	2.1	0.397	40	10	39.7	0.392344412	2.745669058
4619.5	-49.8338	55.7523	10.1062	10	0.3938	0.2732	0.256	2.0843	0.392628	40	10	39.2628	0.394304944	2.725075177
4620	-49.938	55.804	10.122	10	0.403	0.274	0.256	2.081	0.41257	40	10	41.257	0.396654201	2.725933256
4620.5	-48.6563	55.2585	10.1137	10	0.326	0.2753	0.2582	2.0882	0.40308	40	10	40.308	0.393545039	2.729469728
4621	-46.313	55.561	10.117	10	0.306	0.277	0.259	2.099	0.41028	40	10	41.028	0.392718762	2.745036826
4621.5	-45.6358	56.3805	10.2058	10	0.3392	0.2782	0.261	2.1095	0.418917	40	10	41.8917	0.38913619	2.752577847
4622	-45.375	54.913	10.235	10	0.405	0.279	0.261	2.127	0.39875	40	10	39.875	0.383879991	2.76688305
4622.5	-46.7083	53.7075	10.4445	10	0.4605	0.2787	0.2607	2.121	0.377277	40	10	37.7277	0.380960679	2.749329802
4623	-48.375	50.1	11.087	10	0.463	0.277	0.259	2.111	0.35846	40	10	35.846	0.365778025	2.694079109
4623.5	-50.6147	51.6097	10.0495	10	0.5302	0.272	0.2567	2.0858	0.384597	40	10	38.4597	0.390530997	2.717473564
4624	-52.438	50.958	9.817	10	0.631	0.267	0.255	2.08	0.38738	40	10	38.738	0.391881686	2.711528509
4624.5	-53.4692	52.3048	9.7712	10	0.5787	0.2603	0.2528	2.0752	0.367515	40	10	36.7515	0.381311008	2.676236223
4625	-54.25	50.109	9.852	10	0.347	0.257	0.252	2.076	0.35219	40	10	35.219	0.373050512	2.656744233
4625.5	-55.323	49.3375	9.9457	10	0.1527	0.2555	0.2545	2.0773	0.36162	40	10	36.162	0.380055698	2.676431942
4626	-54.438	48.23	9.944	10	0.136	0.258	0.257	2.084	0.38672	40	10	38.672	0.391267839	2.716474475
4626.5	-52.1458	51.364	9.8812	10	0.248	0.2678	0.2603	2.085	0.4067	40	10	40.67	0.394177808	2.725889597
4627	-50.375	52.474	9.882	10	0.293	0.277	0.262	2.095	0.416	40	10	41.6	0.395552026	2.746130093
4627.5	-47.115	54.9472	9.905	10	0.3392	0.289	0.2633	2.0907	0.392793	40	10	39.2793	0.393400273	2.733202187
4628	-47.375	57.643	9.93	10	0.375	0.294	0.265	2.089	0.38841	40	10	38.841	0.393757481	2.731360337
4628.5	-47.1772	54.3687	9.9202	10	0.433	0.293	0.2657	2.0737	0.399068	40	10	39.9068	0.402907437	2.730735433
4629	-47.438	53.892	9.956	10	0.448	0.288	0.264	2.067	0.39726	40	10	39.726	0.404379207	2.723516189
4629.5	-47.0525	48.7245	10.2162	10	0.3587	0.2773	0.2613	2.0583	0.369055	40	10	36.9055	0.387175949	2.66374411
4630	-47.625	51.947	10.087	10	0.302	0.269	0.258	2.06	0.34658	40	10	34.658	0.387011253	2.666097264
4630.5	-49.8542	50.7102	10.0848	10	0.2492	0.2587	0.2497	2.0658	0.37354	40	10	37.354	0.387648339	2.677198302
4631	-50.375	49.701	10.009	10	0.225	0.252	0.243	2.065	0.39124	40	10	39.124	0.404831513	2.721389609
4631.5	-50.9375	47.1282	10.0227	10	0.2873	0.244	0.237	2.061	0.403957	40	10	40.3957	0.405262432	2.715838735
4632	-51.875	47.559	10.141	10	0.329	0.239	0.232	2.056	0.39204	40	10	39.204	0.405910696	2.709185679
4632.5	-52.2088	49.0383	10.1715	10	0.3133	0.2312	0.2255	2.0608	0.375762	40	10	37.5762	0.395669681	2.689859005
4633	-52.313	47.93	10.154	10	0.255	0.227	0.223	2.055	0.36762	40	10	36.762	0.38717853	2.658365767
4633.5	-51.313	45.357	10.1098	10	0.184	0.2237	0.2208	2.0542	0.397815	40	10	39.7815	0.405638522	2.705420329
4634	-50.688	44.602	10.154	10	0.174	0.222	0.22	2.05	0.42454	40	10	42.454	0.41029232	2.710967657
4634.5	-51.5213	44.2628	10.1665	10	0.262	0.2222	0.2192	2.0437	0.43386	40	10	43.386	0.410758959	2.701551717
4635	-50.688	46.052	10.169	10	0.257	0.223	0.22	2.037	0.42756	40	10	42.756	0.411275025	2.691575081
4635.5	-51.4275	46.3742	10.1713	10	0.1943	0.2258	0.2262	2.0422	0.458583	40	10	45.8583	0.407660086	2.690640742
4636	-49.5	47.11	10.178	10	0.161	0.23	0.232	2.048	0.4548	40	10	45.48	0.406313493	2.696802334
4636.5	-47.948	45.8262	10.2382	10	0.2162	0.241	0.2427	2.0553	0.431773	40	10	43.1773	0.401697349	2.696683548
4637	-47.063	46.507	10.279	10	0.322	0.251	0.251	2.067	0.39469	40	10	39.469	0.404415637	2.723615495
4637.5	-45.7922	49.9202	10.3607	10	0.3685	0.2688	0.2692	2.0863	0.387805	40	10	38.7805	0.391299931	2.720338241
4638	-42.563	52.816	10.514	10	0.356	0.283	0.28	2.108	0.38623	40	10	38.623	0.384141287	2.736739042
4638.5	-38.4583	58.7488	10.737	10	0.3617	0.305	0.2985	2.1275	0.384985	40	10	38.4985	0.377962658	2.751830092
4639	-38.25	61.013	10.997	10	0.39	0.32	0.316	2.14	0.39986	40	10	39.986	0.381961997	2.782744417
4639.5	-33.9688	59.1668	11.0285	10	0.4785	0.341	0.3353	2.1437	0.400537	40	10	40.0537	0.381679638	2.787959939
4640	-33.188	57.621	10.891	10	0.531	0.356	0.347	2.147	0.40347	40	10	40.347	0.381518294	2.792855244
4640.5	-32.0005	58.0415	10.7228	10	0.5385	0.3768	0.3667	2.1453	0.400107	40	10	40.0107	0.381605509	2.790344942
4641	-31.063	61.639	10.997	10	0.531	0.391	0.38	2.142	0.41914	40	10	41.914	0.384540709	2.793044551
4641.5	-31.8333	60.5875	11.0577	10	0.49	0.408	0.3918	2.1378	0.421027	40	10	42.1027	0.38470052	2.78665834
4642	-33.5	58.775	10.586	10	0.47	0.418	0.396	2.132	0.42876	40	10	42.876	0.384980035	2.777994307
4642.5	-35.7297	55.8995	10.129	10	0.5075	0.424	0.3923	2.102	0.423413	40	10	42.3413	0.389469003	2.741194313
4643	-38.438	55.092	10.279	10	0.54	0.424	0.384	2.082	0.41673	40	10	41.673	0.396488606	2.727144095
4643.5	-40.1567	55.726	10.3405	10	0.6558	0.4105	0.364	2.0657	0.3899	40	10	38.99	0.404777782	2.722419276
4644	-43.125	52.851	10.313	10	0.64	0.393	0.349	2.059	0.36745	40	10	36.745	0.386742197	2.663779531
4644.5	-43.9067	51.9295	10.319	10	0.4587	0.3588	0.3282	2.0582	0.365422	40	10	36.5422	0.386455165	2.661744056
4645	-45.625	48.707	10.299	10	0.357	0.333	0.314	2.069	0.36238	40	10	36.238	0.384376212	2.674013251
4645.5	-47.8547	54.1088	10.4238	10	0.313	0.3037	0.2967	2.0828	0.37759	40	10	37.759	0.388419323	2.706983408
4646	-48.063	54.328	10.708	10	0.338	0.287	0.285	2.092	0.38024	40	10	38.024	0.388619319	2.722556995
4646.5	-48.5213	54.73	10.6498	10	0.3377	0.2725	0.269	2.0938	0.397433	40	10	39.7433	0.392768867	2.736609103
4647	-49.563	52.51	10.484	10	0.326	0.265	0.259	2.098	0.3843	40	10	38.43	0.389544095	2.734843716
4647.5	-49.9588	49.2717	10.3368	10	0.351	0.257	0.25	2.1052	0.38009	40	10	38.009	0.382059073	2.726692707
4648	-50.688	48.895	10.221	10	0.366	0.252	0.245	2.111	0.38004	40	10	38.004	0.38193892	2.735760659
4648.5	-51.8333	47.5095	10.182	10	0.3735	0.2462	0.2383	2.1202	0.397333	40	10	39.7333	0.390424544	2.773623815
4649	-52.875	44.992	10.252	10	0.381	0.242	0.235	2.126	0.38105	40	10	38.105	0.376481451	2.745500364
4649.5	-54.1983	43.8312	10.2425	10	0.3672	0.236	0.229	2.1333	0.338878	40	10	33.8878	0.350596461	2.691152401
4650	-54.25	41.942	10.21	10	0.303	0.231	0.224	2.125	0.32852	40	10	32.852	0.354840751	2.688755027
4650.5	-54.5105	47.732	10.1022	10	0.209	0.223	0.2188	2.1105	0.32836	40	10	32.836	0.355830834	2.668687315
4651	-53.938	46.467	10.098	10	0.164	0.218	0.218	2.108	0.35086	40	10	35.086	0.3666304	2.691487813
4651.5	-52.948	44.705	10.1195	10	0.1463	0.2138	0.217	2.1113	0.361748	40	10	36.1748	0.365680072	2.694305895
4652	-50.813	42.085	10.152	10	0.148	0.213	0.217	2.118	0.38604	40	10	38.604	0.383354045	2.750866259
4652.5	-47.4375	50.1225	10.123	10	0.1588	0.2158	0.2183	2.1108	0.39551	40	10	39.551	0.391701493	2.761684171
4653	-47.125	55.19	10.093	10	0.203	0.22	0.22	2.11	0.38781	40	10	38.781	0.391789303	2.760608742
4653.5	-44.2192	59.476	10.1298	10	0.2543	0.2295	0.225	2.1132	0.371317	40	10	37.1317	0.368897757	2.705445093
4654	-43.125	57.931	10.124	10	0.281	0.237	0.23	2.119	0.37445	40	10	37.445	0.369502181	2.716183228
4654.5	-42.625	55.8325	10.137	10	0.279	0.2477	0.2417	2.1192	0.374845	40	10	37.4845	0.369656479	2.716896129
4655	-38.25	55.81	10.062	10	0.289	0.256	0.25	2.115	0.39282	40	10	39.282	0.39121097	2.767244235
4655.5	-39.9483	57.3398	10.1082	10	0.3072	0.2677	0.26	2.1322	0.37977	40	10	37.977	0.375231796	2.752132732
4656	-38.125	59.354	10.214	10	0.358	0.276	0.265	2.158	0.39557	40	10	39.557	0.380698485	2.808376251
4656.5	-34.7397	62.3288	10.2133	10	0.4122	0.286	0.268	2.183	0.374348	40	10	37.4348	0.350279961	2.766871783
4657	-32.813	62.948	10.2	10	0.458	0.291	0.268	2.198	0.39954	40	10	39.954	0.368762848	2.839441343
4657.5	-29.0942	61.9915	10.1993	10	0.3872	0.2898	0.2655	2.1797	0.429668	40	10	42.9668	0.373100996	2.822286994
4658	-32.375	62.459	10.196	10	0.303	0.284	0.263	2.158	0.47376	40	10	47.376	0.380332699	2.807367805
4658.5	-33.3442	62.9177	10.0793	10	0.2782	0.269	0.2572	2.1135	0.458413	40	10	45.8413	0.39139297	2.765278168
4659	-38.5	62.181	9.916	10	0.289	0.259	0.253	2.091	0.44128	40	10	44.128	0.393434093	2.733787836
4659.5	-43.7922	57.7462	9.9443	10	0.306	0.2478	0.2468	2.118	0.393503	40	10	39.3503	0.390805449	2.77105894
4660	-44.938	56.117	9.976	10	0.311	0.242	0.241	2.158	0.39162	40	10	39.162	0.380491855	2.807806439
4660.5	-45.2192	56.9303	9.994	10	0.2887	0.236	0.2308	2.1883	0.370138	40	10	37.0138	0.348443736	2.770308552
4661	-44.125	55.972	9.884	10	0.232	0.231	0.225	2.16	0.36998	40	10	36.998	0.35371383	2.740140312
4661.5	-46.9167	51.7485	9.8853	10	0.1233	0.2243	0.2228	2.1225	0.377127	40	10	37.7127	0.38091146	2.751621592
4662	-50.875	48.796	9.882	10	0.125	0.221	0.222	2.11	0.39386	40	10	39.386	0.391766757	2.760547187
4662.5	-53.5525	46.4455	9.9312	10	0.1832	0.218	0.2207	2.1215	0.39613	40	10	39.613	0.390211438	2.775170812
4663	-54.125	46.923	10.007	10	0.294	0.218	0.219	2.129	0.38958	40	10	38.958	0.379360913	2.757968408
4663.5	-54.3438	48.0337	10.107	10	0.3623	0.2203	0.2182	2.1318	0.384735	40	10	38.4735	0.377425357	2.757311314
4664	-54.813	50.427	10.092	10	0.344	0.222	0.219	2.121	0.38496	40	10	38.496	0.382881006	2.754462123
4664.5	-55.448	50.899	10.088	10	0.3513	0.223	0.2213	2.1303	0.364122	40	10	36.4122	0.361557221	2.713770308
4665	-54.563	50.674	10.103	10	0.323	0.223	0.223	2.137	0.34763	40	10	34.763	0.350209212	2.695898278
4665.5	-54.5213	47.857	10.1192	10	0.215	0.2243	0.2275	2.131	0.346388	40	10	34.6388	0.352016408	2.691089671
4666	-53.688	48.132	10.05	10	0.175	0.226	0.23	2.126	0.35978	40	10	35.978	0.361216622	2.706178299
4666.5	-52.7917	51.1763	10.1297	10	0.2192	0.2307	0.2335	2.1207	0.350782	40	10	35.0782	0.363302409	2.70311585
4667	-52.375	50.688	10.168	10	0.26	0.234	0.236	2.119	0.34684	40	10	34.684	0.363868031	2.701868874
4667.5	-52.4588	47.7867	10.206	10	0.2715	0.2398	0.242	2.1178	0.333282	40	10	33.3282	0.356184989	2.680888893
4668	-52.563	45.37	10.191	10	0.274	0.244	0.247	2.117	0.33999	40	10	33.999	0.364467787	2.700233599
4668.5	-52.0833	49.6465	10.165	10	0.2623	0.2523	0.2542	2.1167	0.356263	40	10	35.6263	0.364520744	2.699894868
4669	-48.75	52.869	10.175	10	0.279	0.259	0.26	2.12	0.36153	40	10	36.153	0.364800309	2.705794231
4669.5	-43.7708	54.1008	10.3638	10	0.3325	0.271	0.2698	2.1502	0.363225	40	10	36.3225	0.348995519	2.713199341
4670	-40.75	55.425	10.498	10	0.365	0.281	0.279	2.176	0.35295	40	10	35.295	0.338192779	2.725851104
4670.5	-37.7192	55.0223	10.7042	10	0.3818	0.296	0.2902	2.205	0.356217	40	10	35.6217	0.334638708	2.760751856
4671	-36	56.029	10.645	10	0.391	0.306	0.296	2.205	0.35805	40	10	35.805	0.334570136	2.760580717
4671.5	-34.4167	57.0402	10.7193	10	0.4357	0.3173	0.303	2.1995	0.366613	40	10	36.6613	0.346563234	2.782641776
4672	-34	59.256	10.871	10	0.469	0.324	0.308	2.192	0.36418	40	10	36.418	0.345608799	2.768726595
4672.5	-33.3125	61.5122	10.6773	10	0.4767	0.3283	0.3135	2.1838	0.355607	40	10	35.5607	0.336697933	2.733946362
4673	-33	59.498	10.674	10	0.405	0.33	0.316	2.173	0.35829	40	10	35.829	0.34801847	2.745752142
4673.5	-34.0838	57.5763	10.5533	10	0.3925	0.331	0.3167	2.189	0.34127	40	10	34.127	0.336028004	2.740129414
4674	-31.688	57.308	10.29	10	0.435	0.331	0.315	2.214	0.35217	40	10	35.217	0.333633456	2.771752596
4674.5	-30.9897	61.0695	10.3217	10	0.4858	0.3283	0.3102	2.224	0.352237	40	10	35.2237	0.331557035	2.781519678
4675	-30.313	61.317	10.48	10	0.46	0.325	0.306	2.214	0.37137	40	10	37.137	0.341470928	2.79164893
4675.5	-32.6358	60.5835	10.795	10	0.366	0.3168	0.3038	2.1767	0.380897	40	10	38.0897	0.364560348	2.794417396
4676	-36.125	59.946	11.085	10	0.336	0.311	0.303	2.16	0.37738	40	10	37.738	0.366747117	2.77389684
4676.5	-37.8333	58.5443	11.488	10	0.3128	0.3045	0.302	2.1505	0.385757	40	10	38.5757	0.381034997	2.797188041
4677	-39.5	59.216	11.168	10	0.297	0.302	0.302	2.163	0.38844	40	10	38.844	0.379814949	2.814004551
4677.5	-37.1255	56.1547	11.4588	10	0.3475	0.3037	0.3008	2.188	0.395305	40	10	39.5305	0.369644516	2.826010209
4678	-34.938	58.173	10.918	10	0.43	0.307	0.3	2.208	0.37883	40	10	37.883	0.354362713	2.816133845
4678.5	-32.8647	57.1263	10.4998	10	0.4632	0.3137	0.3003	2.2113	0.371032	40	10	37.1032	0.341567158	2.787795518
4679	-32.813	60.958	10.534	10	0.424	0.317	0.302	2.198	0.36494	40	10	36.494	0.335117187	2.751418834
4679.5	-33.1255	58.9713	10.5602	10	0.3435	0.3193	0.3065	2.1595	0.367678	40	10	36.7678	0.352661709	2.736702191
4680	-34.063	60.718	10.501	10	0.301	0.321	0.309	2.152	0.37482	40	10	37.482	0.357025929	2.73614685
4680.5	-33.1147	60.029	10.5453	10	0.33	0.3222	0.3075	2.1825	0.37865	40	10	37.865	0.362814213	2.798876563
4681	-34.313	65.669	10.612	10	0.42	0.323	0.305	2.21	0.3767	40	10	37.67	0.353350465	2.816540321
4681.5	-28.9588	65.3198	10.6703	10	0.5053	0.3227	0.2995	2.2087	0.363842	40	10	36.3842	0.338656864	2.776436846
4682	-29.688	66.664	10.682	10	0.527	0.321	0.297	2.197	0.3532	40	10	35.32	0.335230362	2.750195702
4682.5	-31.375	61.1708	10.633	10	0.4503	0.3138	0.2923	2.1792	0.343253	40	10	34.3253	0.337461889	2.728887428
4683	-33.875	60.71	10.523	10	0.422	0.308	0.289	2.16	0.33712	40	10	33.712	0.340480818	2.707231493
4683.5	-36.3022	55.8293	10.4978	10	0.4173	0.2998	0.284	2.1323	0.341923	40	10	34.1923	0.351756993	2.692458366
4684	-36.563	54.041	10.482	10	0.394	0.294	0.279	2.124	0.36394	40	10	36.394	0.364671085	2.71176357
4684.5	-38.5313	53.086	10.7898	10	0.3482	0.286	0.2718	2.1332	0.39855	40	10	39.855	0.382808952	2.774035945
4685	-38.063	55.171	11.774	10	0.319	0.281	0.266	2.139	0.4081	40	10	40.81	0.382122684	2.781563594
4685.5	-40.4172	57.6723	12.5145	10	0.3147	0.274	0.259	2.1513	0.39204	40	10	39.204	0.381121742	2.798718586
4686	-40.938	58.234	11.677	10	0.303	0.269	0.254	2.153	0.38669	40	10	38.669	0.380827926	2.800658095
4686.5	-42.4275	57.3883	10.751	10	0.3042	0.2618	0.247	2.1418	0.380082	40	10	38.0082	0.37455415	2.765691762
4687	-44.25	56.38	10.431	10	0.34	0.256	0.242	2.121	0.37339	40	10	37.339	0.368743932	2.717410195
4687.5	-46.7608	55.6072	10.7937	10	0.3425	0.2467	0.233	2.1102	0.34418	40	10	34.418	0.366025663	2.693439893
4688	-48.375	53.113	11.277	10	0.27	0.24	0.228	2.106	0.32263	40	10	32.263	0.350014583	2.647727031
4688.5	-50.0838	50.6492	10.0168	10	0.1593	0.2298	0.2222	2.1193	0.363377	40	10	36.3377	0.365393487	2.70619215
4689	-50.188	48.02	9.986	10	0.121	0.224	0.218	2.131	0.39201	40	10	39.201	0.383098403	2.771255196
4689.5	-48.8858	47.26	10.0098	10	0.2277	0.2182	0.2117	2.1328	0.401792	40	10	40.1792	0.382870062	2.773553553
4690	-48.625	47.26	10.099	10	0.371	0.214	0.205	2.122	0.3753	40	10	37.53	0.380420143	2.749504885
4690.5	-46.74	47.7723	10.0787	10	0.3485	0.2078	0.1983	2.1057	0.371052	40	10	37.1052	0.36959912	2.695334068
4691	-47	47.974	9.887	10	0.181	0.202	0.195	2.104	0.38301	40	10	38.301	0.383133555	2.727580829
4691.5	-49.5838	45.8165	9.8857	10	0.1217	0.194	0.1927	2.0843	0.397977	40	10	39.7977	0.394187812	2.724760972
4692	-49.688	45.929	9.919	10	0.125	0.189	0.191	2.071	0.36681	40	10	36.681	0.384970612	2.678786346
4692.5	-50.9588	48.7408	10.0048	10	0.1685	0.1872	0.19	2.0762	0.354353	40	10	35.4353	0.372893695	2.656673871
4693	-50.438	52.505	9.974	10	0.181	0.188	0.19	2.092	0.34952	40	10	34.952	0.368271426	2.670294649
4693.5	-47.2713	53.0023	9.9148	10	0.1735	0.1925	0.1878	2.0997	0.372382	40	10	37.2382	0.380935864	2.714856914
4694	-45.813	56.259	9.909	10	0.206	0.195	0.187	2.103	0.38494	40	10	38.494	0.39247005	2.750947414
4694.5	-44.6563	54.2773	10.0163	10	0.2057	0.1967	0.1858	2.1022	0.390897	40	10	39.0897	0.392428348	2.74951738
4695	-46.063	52.259	10.133	10	0.214	0.195	0.185	2.093	0.39248	40	10	39.248	0.393157052	2.73633771
4695.5	-46.8958	47.3908	10.1418	10	0.1515	0.1902	0.1842	2.0758	0.369508	40	10	36.9508	0.381578511	2.677888249
4696	-48.25	44.84	10.126	10	0.129	0.186	0.185	2.07	0.36055	40	10	36.055	0.383884451	2.674380004
4696.5	-49.2297	47.4738	10.0968	10	0.1357	0.183	0.1852	2.0695	0.368402	40	10	36.8402	0.38561927	2.678011733
4697	-50.063	47.323	10.121	10	0.139	0.183	0.186	2.072	0.39396	40	10	39.396	0.403469542	2.729422247
4697.5	-49.74	52.304	10.1258	10	0.1287	0.1872	0.1885	2.0892	0.429957	40	10	42.9957	0.395908716	2.737500865
4698	-48.125	53.414	10.135	10	0.162	0.193	0.191	2.11	0.42424	40	10	42.424	0.389240114	2.753677694
4698.5	-44.6147	55.298	10.1117	10	0.2515	0.2033	0.1947	2.1292	0.410938	40	10	41.0938	0.385451636	2.774725798
4699	-42.063	54.893	10.105	10	0.309	0.21	0.198	2.13	0.39333	40	10	39.333	0.383272192	2.770104684
4699.5	-42.2297	52.3355	10.1493	10	0.288	0.2163	0.2045	2.1118	0.405437	40	10	40.5437	0.391589072	2.763020753
4700	-43.688	54.288	10.161	10	0.283	0.218	0.207	2.101	0.39957	40	10	39.957	0.392179683	2.74686828
4700.5	-45.8542	55.1117	10.1327	10	0.2803	0.2167	0.2078	2.0987	0.396403	40	10	39.6403	0.39244265	2.743795438
4701	-46.375	56.385	10.156	10	0.262	0.215	0.207	2.097	0.39687	40	10	39.687	0.392515948	2.741195348
4701.5	-45.8963	52.803	10.0433	10	0.2187	0.2127	0.2058	2.0957	0.405028	40	10	40.5028	0.392750191	2.739687629
4702	-46.938	50.238	9.965	10	0.202	0.211	0.205	2.089	0.42022	40	10	42.022	0.39591638	2.73719056
4702.5	-47.6983	50.3468	9.9902	10	0.2285	0.2098	0.2038	2.091	0.409713	40	10	40.9713	0.393472748	2.733891958
4703	-48.375	48.631	10.011	10	0.211	0.209	0.203	2.091	0.39413	40	10	39.413	0.393293657	2.733409659
4703.5	-47.7088	48.5918	10.0137	10	0.216	0.21	0.2028	2.0918	0.382645	40	10	38.2645	0.389452479	2.724443579
4704	-47.188	47.986	9.937	10	0.211	0.21	0.202	2.086	0.38567	40	10	38.567	0.390806348	2.718532951
4704.5	-46.8647	52.9363	9.9915	10	0.2413	0.211	0.2008	2.0872	0.394393	40	10	39.4393	0.393800179	2.728505924
4705	-46.188	54.858	10.089	10	0.243	0.211	0.2	2.088	0.38616	40	10	38.616	0.390757518	2.721685995
4705.5	-44.8958	53.9408	10.1253	10	0.23	0.2088	0.1988	2.0855	0.38208	40	10	38.208	0.389789733	2.715017074
4706	-45.625	51.78	10.132	10	0.21	0.208	0.198	2.078	0.39448	40	10	39.448	0.395455383	2.717746603
4706.5	-46.3958	48.7828	10.0818	10	0.1968	0.2048	0.1968	2.0842	0.390503	40	10	39.0503	0.394353821	2.725041211
4707	-47.75	49.112	9.976	10	0.211	0.204	0.196	2.09	0.38232	40	10	38.232	0.389485364	2.721582747
4707.5	-48.5208	46.9468	10.0408	10	0.2018	0.2028	0.1938	2.1007	0.360758	40	10	36.0758	0.367420183	2.68193476
4708	-48.625	50.826	10.11	10	0.191	0.202	0.193	2.094	0.36	40	10	36	0.368427006	2.67384817
4708.5	-50.188	49.6838	10.1427	10	0.1948	0.2008	0.1905	2.0773	0.37605	40	10	37.605	0.388387315	2.697906688
4709	-50.188	49.583	10.161	10	0.254	0.2	0.188	2.064	0.36965	40	10	36.965	0.386688334	2.671794658
4709.5	-50.2292	44.836	10.1812	10	0.2265	0.1973	0.1847	2.0605	0.370573	40	10	37.0573	0.387337595	2.667747575
4710	-51.375	45.441	10.282	10	0.184	0.194	0.183	2.068	0.37514	40	10	37.514	0.395405618	2.701073428
4710.5	-51.9067	47.1228	10.4592	10	0.1493	0.1883	0.1818	2.0755	0.416923	40	10	41.6923	0.397067473	2.71792565
4711	-51.75	46.392	10.525	10	0.156	0.185	0.181	2.078	0.40669	40	10	40.669	0.395432281	2.717684784
4711.5	-50.813	43.6512	10.5115	10	0.1625	0.1818	0.1788	2.0702	0.390635	40	10	39.0635	0.397660991	2.710720848
